SN 1998ef 1   01 03 28.07 +32 14 23.8 16.428 0.011  0.394 0.060 0.849 0.030  0.498 0.020  0.976 0.019 2
SN 1998ef 2   01 03 15.87 +32 15 51.4 15.622 0.011  0.003 0.042 0.619 0.019  0.378 0.016  0.758 0.020 2
SN 1998ef 3   01 03 21.89 +32 13 11.1 17.391 0.042  0.636 0.162 0.878 0.024  0.450 0.008  0.865 0.017 2
SN 1998ef 4   01 03 19.05 +32 11 40.5 15.695 0.011  0.373 0.040 0.816 0.017  0.463 0.014  0.899 0.013 2
SN 1998ef 5   01 03 24.54 +32 11 43.8 17.316 0.010  0.123 0.059 0.695 0.014  0.430 0.007  0.842 0.019 2
SN 1998ef 6   01 03 28.39 +32 13 39.4 17.036 0.010  0.312 0.041 0.785 0.028  0.447 0.020  0.869 0.010 2
SN 1998ef 7   01 03 38.20 +32 12 10.5 17.424 0.012  0.747 0.164 1.004 0.048  0.608 0.013  1.140 0.009 2
SN 1998ef 8   01 03 34.44 +32 15 15.0 16.021 0.010  0.166 0.048 0.781 0.014  0.459 0.015  0.913 0.011 2
SN 1998ef 9   01 03 33.59 +32 15 28.9 17.498 0.011  0.973 0.169 1.535 0.034  1.067 0.057  2.421 0.012 2
SN 1998eg 1   22 39 42.06 +08 39 15.3 16.067 0.038  0.153 0.101 0.757 0.041  0.425 0.034  0.856 0.036 1
SN 1998eg 2   22 39 40.85 +08 38 03.9 16.985 0.054  0.174 0.138 0.874 0.059  0.516 0.046  1.039 0.050 1
SN 1998eg 3   22 39 31.99 +08 33 39.8 16.504 0.045  0.103 0.117 0.818 0.049  0.471 0.039  0.949 0.041 1
SN 1998eg 4   22 39 27.33 +08 35 31.9 17.143 0.057  1.151 0.147 1.206 0.063  0.715 0.049  1.308 0.053 1
SN 1998eg 5   22 39 24.30 +08 33 04.1 15.762 0.035  0.698 0.093 1.073 0.037  0.590 0.031  1.174 0.033 1
SN 1998eg 6   22 39 22.24 +08 35 12.0 16.749 0.049  0.488 0.127 0.893 0.054  0.540 0.042  1.052 0.045 1
SN 1998eg 7   22 39 17.61 +08 36 11.0 16.640 0.047  0.819 0.122 1.111 0.051  0.604 0.041  1.212 0.044 1
SN 1998eg 8   22 39 17.74 +08 36 34.8 16.566 0.046  0.400 0.119 0.894 0.050  0.500 0.040  1.021 0.042 1
SN 1998es 1   01 37 18.27 +05 52 55.6 15.423 0.011 -0.023 0.041 0.589 0.014  0.367 0.009  0.742 0.014 4
SN 1998es 2   01 37 27.84 +05 53 48.7 16.633 0.011 -0.032 0.050 0.635 0.012  0.391 0.007  0.783 0.012 4
SN 1998es 3   01 37 28.69 +05 53 56.3 17.006 0.011  0.663 0.050 0.937 0.022  0.565 0.008  1.088 0.014 4
SN 1998es 4   01 37 32.42 +05 51 35.6 15.932 0.010  0.617 0.057 0.921 0.017  0.547 0.009  1.041 0.015 4
SN 1998es 5   01 37 17.72 +05 50 51.4 16.745 0.011  1.361 0.076 1.385 0.025  0.897 0.011  1.755 0.014 4
SN 1998es 6   01 37 15.25 +05 49 34.3 16.841 0.010  0.654 0.045 0.899 0.018  0.536 0.007  1.005 0.013 4
SN 1998es 7   01 37 11.74 +05 48 35.2 16.162 0.015  1.217 0.045 1.445 0.020  0.973 0.015  1.996 0.019 4
SN 1999X  1   08 54 24.12 +36 30 35.4 15.229 0.012  0.478 0.040 0.871 0.011  0.539 0.010  1.071 0.013 3
SN 1999X  2   08 54 11.00 +36 29 33.0 15.137 0.013  0.184 0.041 0.717 0.010  0.416 0.010  0.821 0.017 3
SN 1999X  3   08 54 16.57 +36 28 39.9 15.524 0.015  0.119 0.053 0.673 0.030  0.399 0.013  0.806 0.014 2
SN 1999X  4   08 54 23.31 +36 28 07.6 16.596 0.011  0.496 0.042 0.843 0.011  0.488 0.007  0.953 0.020 3
SN 1999X  5   08 54 14.21 +36 26 25.3 17.534 0.012              1.448 0.013  0.958 0.007  1.971 0.016 3
SN 1999X  6   08 54 38.42 +36 26 20.2 16.801 0.013  0.016 0.043 0.575 0.011  0.347 0.007  0.700 0.031 3
SN 1999X  7   08 54 42.96 +36 27 01.3 16.026 0.013  1.173 0.055 1.463 0.017  0.953 0.008  1.930 0.018 3
SN 1999X  8   08 54 52.59 +36 30 54.5 16.711 0.012  1.140 0.073 1.122 0.011  0.668 0.007  1.236 0.018 3
SN 1999X  9   08 54 53.73 +36 31 21.1 16.884 0.014  0.595 0.042 0.892 0.011  0.538 0.009  1.050 0.012 3
SN 1999X  10  08 54 43.86 +36 33 26.8 16.979 0.014  0.416 0.047 0.820 0.012  0.458 0.008  0.903 0.012 3
SN 1999X  11  08 54 44.30 +36 34 22.8 17.323 0.011  0.934 0.158 1.424 0.014  0.921 0.007  1.826 0.020 3
SN 1999X  12  08 54 35.63 +36 31 13.4 17.068 0.011  1.259 0.143 1.256 0.011  0.798 0.007  1.496 0.018 3
SN 1999aa 1   08 27 37.96 +21 26 48.5 15.595 0.028  0.376 0.054 0.758 0.019  0.417 0.012  0.805 0.014 4
SN 1999aa 2   08 27 40.83 +21 27 21.3 15.835 0.015  0.436 0.045 0.828 0.011  0.465 0.011  0.908 0.011 4
SN 1999aa 3   08 27 53.81 +21 28 15.8 16.854 0.015  0.238 0.051 0.754 0.011  0.408 0.013  0.817 0.012 4
SN 1999aa 4   08 27 52.63 +21 28 57.1 16.543 0.014  0.008 0.041 0.599 0.012  0.354 0.008  0.705 0.010 4
SN 1999aa 5   08 27 53.95 +21 29 17.4 16.876 0.013  0.009 0.043 0.631 0.013  0.354 0.015  0.731 0.025 4
SN 1999aa 6   08 27 52.41 +21 29 34.1 14.572 0.010  0.038 0.041 0.578 0.011  0.336 0.024  0.667 0.019 4
SN 1999aa 7   08 27 43.33 +21 29 52.2 16.764 0.024  0.609 0.048 0.834 0.016  0.456 0.012  0.859 0.016 4
SN 1999aa 8   08 27 44.66 +21 31 11.8 15.380 0.014  0.173 0.057 0.727 0.013  0.393 0.010  0.781 0.012 4
SN 1999aa 9   08 27 37.39 +21 31 19.2 14.492 0.011 -0.062 0.041 0.506 0.011  0.304 0.024  0.619 0.012 4
SN 1999aa 10  08 27 37.33 +21 30 58.2 16.659 0.023  0.937 0.059 1.049 0.011  0.622 0.008  1.153 0.011 4
SN 1999aa 11  08 27 38.22 +21 29 54.9 15.104 0.014  0.119 0.041 0.666 0.011  0.393 0.009  0.770 0.011 4
SN 1999ac 1   16 07 05.51 +07 57 33.2 14.776 0.010  0.178 0.042 0.673 0.010  0.394 0.019  0.743 0.011 3
SN 1999ac 2   16 07 10.32 +07 55 53.8 15.728 0.011  0.052 0.044 0.653 0.012  0.387 0.015  0.748 0.011 3
SN 1999ac 3   16 07 20.41 +07 56 26.2 16.888 0.013  0.032 0.053 0.775 0.013  0.485 0.012  0.973 0.024 3
SN 1999ac 4   16 07 24.10 +07 58 12.3 16.869 0.011  0.031 0.045 0.688 0.016  0.399 0.010  0.770 0.013 3
SN 1999ac 5   16 07 23.90 +07 58 23.6 16.192 0.010  0.272 0.042 0.742 0.011  0.418 0.015  0.785 0.011 3
SN 1999ac 6   16 07 19.55 +07 58 37.3 15.839 0.010  0.764 0.061 1.104 0.014  0.609 0.014  1.179 0.011 3
SN 1999ac 7   16 07 26.19 +07 59 33.9 16.286 0.011  0.141 0.042 0.696 0.010  0.417 0.016  0.803 0.010 3
SN 1999cc 1   16 02 34.48 +37 20 34.6 15.663 0.011 -0.155 0.044 0.531 0.013  0.362 0.009  0.734 0.009 2
SN 1999cc 2   16 02 23.86 +37 20 25.5 16.054 0.012  1.276 0.056 1.359 0.011  0.867 0.009  1.656 0.012 2
SN 1999cc 3   16 02 31.18 +37 19 33.0 16.728 0.013  0.329 0.040 0.767 0.011  0.450 0.014  0.856 0.020 2
SN 1999cc 4   16 02 39.12 +37 19 08.0 16.866 0.014  0.141 0.044 0.699 0.016  0.412 0.010  0.838 0.015 2
SN 1999cc 5   16 02 43.52 +37 18 23.8 16.439 0.027  0.285 0.041 0.755 0.011  0.427 0.008  0.834 0.028 2
SN 1999cc 6   16 02 44.80 +37 19 37.3 16.425 0.019  0.531 0.067 0.902 0.021  0.538 0.011  1.056 0.013 2
SN 1999cc 7   16 02 58.15 +37 18 15.1 16.743 0.011  0.054 0.040 0.624 0.015  0.363 0.013  0.685 0.020 2
SN 1999cc 8   16 02 59.90 +37 18 17.9 16.668 0.048              0.851 0.052  0.539 0.041  1.097 0.044 1
SN 1999cc 9   16 02 58.78 +37 20 09.8 17.185 0.016  0.085 0.046 0.666 0.012  0.376 0.019  0.708 0.025 2
SN 1999cc 10  16 02 48.32 +37 23 39.2 16.545 0.010  0.944 0.068 1.181 0.016  0.733 0.010  1.392 0.011 2
SN 1999cc 11  16 02 39.21 +37 23 21.6 17.160 0.013 -0.213 0.148 0.518 0.014  0.347 0.007  0.716 0.017 2
SN 1999cc 12  16 02 45.46 +37 25 39.5 16.001 0.016 -0.068 0.041 0.560 0.010  0.357 0.010  0.710 0.010 2
SN 1999cl 1   12 31 37.92 +14 27 33.1 15.374 0.028 -0.095 0.043 0.570 0.014  0.341 0.011  0.693 0.025 3
SN 1999cl 2   12 31 49.45 +14 21 48.0 16.320 0.018  0.470 0.058 0.842 0.020  0.473 0.010  0.908 0.014 3
SN 1999cl 3   12 32 04.75 +14 23 15.6 14.991 0.025  0.257 0.045 0.765 0.022  0.438 0.009  0.848 0.023 3
SN 1999cl 4   12 32 05.24 +14 23 34.5 13.655 0.033  0.490 0.053 0.883 0.031  0.509 0.022  0.969 0.029 3
SN 1999cl 5   12 32 08.80 +14 28 44.1 14.712 0.026 -0.087 0.047 0.577 0.014  0.348 0.008  0.695 0.019 3
SN 1999cl 6   12 31 56.80 +14 28 12.9 17.561 0.016 -0.026 0.043 0.622 0.021  0.347 0.016  0.703 0.013 3
SN 1999cw 1   00 19 56.46 -06 23 10.7 14.926 0.011 -0.022 0.041 0.596 0.010  0.366 0.007  0.730 0.011 5
SN 1999cw 2   00 20 09.05 -06 24 15.6 16.608 0.016  1.163 0.062 1.501 0.023  1.031 0.010  2.224 0.014 4
SN 1999cw 3   00 20 01.04 -06 15 31.5 15.696 0.011  0.146 0.040 0.712 0.010  0.425 0.008  0.837 0.012 5
SN 1999cw 4   00 20 00.40 -06 18 09.9 14.719 0.013  1.096 0.040 1.107 0.011  0.667 0.010  1.226 0.018 5
SN 1999cw 5   00 19 53.92 -06 17 22.2 14.723 0.011  0.025 0.041 0.611 0.011  0.370 0.008  0.734 0.011 5
SN 1999cw 6   00 19 48.63 -06 16 26.0 16.742 0.011  0.595 0.043 1.015 0.011  0.556 0.008  1.093 0.014 5
SN 1999dq 1   02 33 53.71 +20 56 54.5 16.537 0.011  0.225 0.043 0.745 0.012  0.438 0.007  0.849 0.011 6
SN 1999dq 2   02 34 02.63 +20 56 29.0 14.976 0.011  0.096 0.041 0.695 0.011  0.414 0.007  0.829 0.012 6
SN 1999dq 3   02 34 04.45 +20 56 35.5 15.791 0.011  0.237 0.041 0.761 0.012  0.443 0.007  0.865 0.011 6
SN 1999dq 4   02 34 06.45 +21 00 12.9 15.497 0.010  0.149 0.041 0.716 0.011  0.423 0.007  0.833 0.011 6
SN 1999dq 5   02 33 59.23 +21 00 12.8 17.540 0.011  0.341 0.045 0.966 0.013  0.692 0.008  1.527 0.015 6
SN 1999dq 6   02 33 59.03 +20 59 18.6 16.780 0.011  1.549 0.119 1.429 0.016  0.905 0.008  1.743 0.014 6
SN 1999dq 7   02 34 04.42 +20 59 13.1 17.802 0.012 -0.152 0.044 0.540 0.014  0.369 0.010  0.747 0.023 6
SN 1999ef 1   00 58 42.23 +12 42 58.1 16.797 0.011  0.047 0.041 0.670 0.010  0.405 0.008  0.814 0.010 6
SN 1999ef 2   00 58 47.26 +12 41 49.0 15.961 0.011 -0.122 0.043 0.588 0.011  0.389 0.007  0.792 0.011 6
SN 1999ef 3   00 58 54.80 +12 47 21.6 16.871 0.011  1.121 0.107 1.210 0.014  0.756 0.009  1.433 0.013 6
SN 1999ef 4   00 58 48.58 +12 48 15.4 15.142 0.010  0.399 0.041 0.851 0.012  0.487 0.007  0.943 0.010 6
SN 1999ef 5   00 58 44.35 +12 47 56.1 16.254 0.010  0.270 0.045 0.793 0.012  0.466 0.007  0.914 0.011 6
SN 1999ef 6   00 58 38.25 +12 45 40.7 17.183 0.014  0.475 0.043 0.921 0.015  0.570 0.009  1.093 0.012 6
SN 1999ef 7   00 58 26.88 +12 41 22.7 17.775 0.011 -0.158 0.045 0.538 0.024  0.356 0.013  0.685 0.081 5
SN 1999ef 8   00 58 35.40 +12 41 07.0 17.778 0.013  0.787 0.189 1.063 0.015  0.658 0.012  1.243 0.030 6
SN 1999ej 1   01 23 04.61 +33 26 18.9 14.843 0.010  0.013 0.042 0.654 0.011  0.390 0.007  0.779 0.014 5
SN 1999ej 2   01 23 07.11 +33 26 21.4 16.608 0.011  1.161 0.051 1.154 0.015  0.681 0.008  1.250 0.012 5
SN 1999ej 3   01 23 05.42 +33 27 32.0 16.368 0.011  0.424 0.041 0.842 0.011  0.468 0.008  0.912 0.013 4
SN 1999ej 4   01 23 08.12 +33 27 25.2 16.588 0.013  0.131 0.044 0.698 0.011  0.409 0.008  0.808 0.015 5
SN 1999ej 5   01 23 08.12 +33 27 38.1 16.292 0.012  0.828 0.047 1.001 0.017  0.573 0.008  1.086 0.012 5
SN 1999ej 6   01 23 09.86 +33 28 18.0 17.134 0.014  0.401 0.043 0.890 0.013  0.517 0.010  0.999 0.013 5
SN 1999ej 7   01 23 02.20 +33 28 26.4 16.865 0.011  0.222 0.042 0.810 0.012  0.480 0.007  0.933 0.013 5
SN 1999ej 8   01 23 06.16 +33 30 26.1 16.537 0.012  0.106 0.041 0.724 0.013  0.418 0.010  0.839 0.011 5
SN 1999ej 9   01 22 57.10 +33 30 35.6 16.634 0.011  1.075 0.070 1.580 0.017  1.012 0.008  2.110 0.020 5
SN 1999ej 10  01 22 56.29 +33 29 28.9 15.959 0.011  0.237 0.042 0.719 0.012  0.408 0.007  0.797 0.011 5
SN 1999ej 11  01 22 48.92 +33 31 04.0 17.435 0.014  0.449 0.049 0.896 0.023  0.509 0.013  0.992 0.015 5
SN 1999ej 12  01 22 43.02 +33 30 46.9 17.501 0.017 -0.011 0.053 0.619 0.017  0.364 0.009  0.736 0.017 5
SN 1999ek 1   05 36 42.31 +16 36 24.5 15.152 0.012  0.281 0.046 0.840 0.022  0.543 0.007  1.089 0.009 4
SN 1999ek 2   05 36 42.94 +16 36 32.7 16.480 0.011  1.159 0.078 1.422 0.027  0.850 0.008  1.663 0.013 4
SN 1999ek 3   05 36 41.35 +16 36 50.9 15.130 0.012  1.720 0.072 1.627 0.029  0.926 0.027  1.778 0.015 4
SN 1999ek 4   05 36 39.67 +16 38 09.1 16.485 0.011  0.394 0.044 0.983 0.024  0.607 0.008  1.202 0.011 4
SN 1999ek 5   05 36 39.79 +16 38 32.5 15.681 0.012  0.276 0.045 0.690 0.022  0.440 0.008  0.909 0.013 4
SN 1999ek 6   05 36 43.52 +16 40 43.4 15.095 0.011  0.520 0.047 1.016 0.023  0.609 0.008  1.205 0.010 4
SN 1999ek 7   05 36 31.16 +16 41 10.8 16.302 0.011  0.267 0.052 0.873 0.022  0.564 0.007  1.140 0.009 4
SN 1999ek 8   05 36 26.63 +16 40 18.5 16.368 0.012  0.294 0.060 0.914 0.024  0.590 0.008  1.164 0.011 4
SN 1999ek 9   05 36 27.33 +16 39 42.6 15.165 0.011  0.431 0.048 0.996 0.021  0.614 0.008  1.209 0.010 4
SN 1999ek 10  05 36 26.91 +16 36 57.4 15.330 0.012  0.344 0.046 0.924 0.024  0.598 0.008  1.195 0.011 4
SN 1999ek 11  05 36 33.73 +16 36 45.6 15.737 0.012  0.461 0.041 0.784 0.022  0.493 0.007  0.993 0.011 4
SN 1999ek 12  05 36 30.63 +16 37 55.4 16.282 0.012  0.266 0.049 0.847 0.018  0.561 0.007  1.116 0.011 4
SN 1999gd 1   08 38 22.74 +25 46 32.3 16.157 0.011  0.291 0.043 0.775 0.011  0.443 0.008  0.867 0.010 7
SN 1999gd 2   08 38 21.31 +25 45 57.2 17.472 0.011  0.273 0.053 0.797 0.012  0.457 0.009  0.894 0.012 7
SN 1999gd 3   08 38 11.48 +25 46 46.9 16.574 0.011  0.206 0.043 0.751 0.011  0.433 0.007  0.848 0.011 7
SN 1999gd 4   08 38 08.68 +25 46 06.2 15.832 0.011 -0.095 0.040 0.559 0.011  0.346 0.009  0.684 0.010 7
SN 1999gd 5   08 38 08.13 +25 46 18.4 16.904 0.011  0.013 0.043 0.629 0.011  0.384 0.007  0.754 0.012 7
SN 1999gd 6   08 38 22.88 +25 43 42.2 17.581 0.012              1.582 0.020  1.125 0.010  2.500 0.014 7
SN 1999gd 7   08 38 28.18 +25 44 51.6 17.577 0.011  0.371 0.050 0.841 0.012  0.497 0.008  0.943 0.018 7
SN 1999gd 8   08 38 33.00 +25 49 00.2 16.343 0.011 -0.051 0.042 0.603 0.011  0.361 0.007  0.717 0.010 7
SN 1999gd 9   08 38 25.52 +25 47 41.7 17.077 0.011 -0.040 0.043 0.587 0.012  0.350 0.007  0.699 0.009 7
SN 1999gh 1   09 44 23.52 -21 14 57.1 16.305 0.011  1.183 0.042 1.268 0.014  0.832 0.008  1.597 0.010 5
SN 1999gh 2   09 44 16.73 -21 15 46.6 16.766 0.022  1.125 0.069 1.150 0.016  0.712 0.010  1.376 0.017 5
SN 1999gh 3   09 44 14.27 -21 14 21.9 15.283 0.012  1.029 0.041 1.052 0.012  0.596 0.008  1.090 0.010 5
SN 1999gh 4   09 44 12.53 -21 16 01.8 15.470 0.012  0.257 0.040 0.730 0.012  0.412 0.008  0.791 0.011 5
SN 1999gh 5   09 44 19.24 -21 17 43.0 15.683 0.011 -0.073 0.040 0.571 0.011  0.349 0.008  0.700 0.009 5
SN 1999gh 6   09 44 21.44 -21 17 49.4 16.504 0.013  1.082 0.105 1.076 0.013  0.647 0.008  1.194 0.011 5
SN 1999gh 7   09 44 22.40 -21 18 12.3 17.084 0.015  0.375 0.055 0.795 0.013  0.449 0.009  0.846 0.018 5
SN 1999gh 8   09 44 22.84 -21 18 34.5 15.635 0.011  0.055 0.041 0.638 0.011  0.367 0.009  0.725 0.012 5
SN 1999gh 9   09 44 20.84 -21 19 05.5 17.120 0.012  0.910 0.081 1.049 0.012  0.636 0.010  1.182 0.020 5
SN 1999gh 10  09 44 23.39 -21 19 06.2 15.611 0.012  0.243 0.041 0.733 0.012  0.419 0.008  0.807 0.009 5
SN 1999gh 11  09 44 27.93 -21 19 01.0 15.681 0.011  0.963 0.049 1.065 0.011  0.673 0.009  1.288 0.009 5
SN 1999gp 1   02 31 48.99 +39 24 30.0 16.469 0.011  0.077 0.041 0.682 0.010  0.403 0.009  0.790 0.014 5
SN 1999gp 2   02 31 45.65 +39 23 57.6 16.547 0.011  1.124 0.076 1.156 0.012  0.697 0.009  1.272 0.013 5
SN 1999gp 3   02 31 37.46 +39 23 36.8 16.838 0.011  0.686 0.050 0.960 0.010  0.549 0.008  1.021 0.016 5
SN 1999gp 4   02 31 36.00 +39 24 14.8 14.364 0.011  0.330 0.041 0.794 0.010  0.440 0.007  0.852 0.011 4
SN 1999gp 5   02 31 30.97 +39 24 05.8 15.836 0.011 -0.019 0.041 0.577 0.011  0.361 0.008  0.712 0.013 5
SN 1999gp 6   02 31 30.61 +39 20 21.3 15.800 0.011  0.410 0.042 0.880 0.011  0.496 0.007  0.957 0.012 5
SN 1999gp 7   02 31 37.44 +39 21 54.3 16.846 0.012  0.526 0.045 0.869 0.011  0.510 0.008  0.984 0.015 5
SN 1999gp 8   02 31 38.95 +39 21 46.6 14.481 0.010  0.024 0.040 0.571 0.011  0.334 0.007  0.658 0.015 5
SN 1999gp 9   02 31 41.78 +39 20 10.8 16.214 0.011  0.822 0.042 1.025 0.011  0.614 0.007  1.137 0.011 5
SN 1999gp 10  02 31 52.97 +39 21 00.5 16.280 0.011  0.599 0.051 0.932 0.013  0.532 0.008  0.996 0.013 5
SN 1999gp 11  02 31 49.18 +39 21 56.9 16.272 0.014 -0.015 0.041 0.461 0.011  0.318 0.008  0.666 0.015 5
SN 1999gp 12  02 31 51.74 +39 23 37.5 14.874 0.010  0.571 0.042 0.893 0.011  0.500 0.007  0.941 0.012 5
SN 2000B  1   07 05 42.01 +50 35 32.5 14.637 0.012  0.037 0.040 0.623 0.011  0.366 0.009  0.743 0.009 6
SN 2000B  2   07 05 51.38 +50 37 15.6 15.252 0.012 -0.087 0.040 0.511 0.010  0.315 0.008  0.641 0.009 6
SN 2000B  3   07 05 53.69 +50 37 52.2 16.087 0.012  0.202 0.040 0.757 0.011  0.427 0.007  0.836 0.010 6
SN 2000B  4   07 05 36.09 +50 38 31.8 16.073 0.013  0.364 0.042 0.849 0.011  0.499 0.008  0.968 0.010 6
SN 2000B  5   07 05 28.49 +50 38 24.7 15.394 0.012  0.056 0.040 0.646 0.011  0.372 0.007  0.739 0.011 6
SN 2000B  6   07 05 30.35 +50 38 09.1 15.330 0.013 -0.090 0.040 0.530 0.011  0.326 0.008  0.659 0.010 6
SN 2000B  7   07 05 30.27 +50 37 23.1 15.521 0.012  0.039 0.040 0.606 0.011  0.347 0.007  0.689 0.010 6
SN 2000B  8   07 05 26.45 +50 35 51.4 15.855 0.012  0.725 0.045 0.979 0.012  0.570 0.007  1.088 0.011 6
SN 2000B  9   07 05 26.01 +50 35 06.8 16.517 0.011  0.116 0.040 0.658 0.011  0.378 0.007  0.731 0.010 6
SN 2000B  10  07 05 24.05 +50 33 18.8 14.606 0.011 -0.074 0.040 0.487 0.011  0.292 0.012  0.585 0.009 6
SN 2000B  11  07 05 35.32 +50 33 58.8 15.636 0.012 -0.039 0.042 0.540 0.011  0.322 0.008  0.647 0.011 6
SN 2000B  12  07 05 41.67 +50 32 56.9 15.592 0.012  0.609 0.042 0.945 0.011  0.517 0.007  0.998 0.010 6
SN 2000ce 1   08 05 07.45 +66 46 00.0 15.821 0.035 -0.008 0.094 0.699 0.038  0.416 0.031  0.805 0.033 1
SN 2000ce 2   08 05 15.94 +66 44 21.3 13.455 0.022  0.134 0.065 0.703 0.023                           1
SN 2000ce 3   08 05 25.21 +66 44 26.3 15.782 0.035 -0.023 0.093 0.609 0.038  0.355 0.031  0.704 0.033 1
SN 2000ce 4   08 05 43.87 +66 45 05.1 15.031 0.028  0.118 0.079 0.700 0.030  0.399 0.026  0.776 0.027 1
SN 2000ce 5   08 05 37.00 +66 47 54.7 13.955 0.024 -0.087 0.067 0.526 0.024  0.328 0.022  0.651 0.023 1
SN 2000ce 6   08 05 45.57 +66 51 58.7 14.093 0.024  0.692 0.068 1.005 0.025  0.549 0.023  1.060 0.023 1
SN 2000ce 7   08 05 18.27 +66 49 49.7 15.277 0.030  0.195 0.083 0.721 0.032  0.401 0.028  0.777 0.029 1
SN 2000ce 8   08 04 23.74 +66 49 18.3 14.314 0.025  0.059 0.070 0.676 0.026  0.376 0.023  0.743 0.024 1
SN 2000ce 9   08 04 25.82 +66 42 56.3 15.480 0.032  0.404 0.087 0.936 0.034  0.525 0.029  1.031 0.030 1
SN 2000ce 10  08 04 39.59 +66 42 33.8 15.416 0.031 -0.028 0.085 0.599 0.034  0.350 0.028  0.672 0.030 1
SN 2000ce 11  08 05 11.23 +66 42 26.9 14.942 0.028  0.285 0.077 0.743 0.029  0.432 0.026  0.820 0.027 1
SN 2000cf 1   15 52 58.02 +65 55 36.0 15.914 0.016  0.174 0.062 0.704 0.012  0.419 0.014  0.789 0.028 2
SN 2000cf 2   15 52 42.68 +65 54 45.7 17.080 0.015              1.342 0.010  0.869 0.016  1.620 0.012 2
SN 2000cf 3   15 52 28.84 +65 56 33.7 15.848 0.012  0.990 0.095 1.138 0.014  0.728 0.008  1.333 0.010 2
SN 2000cf 4   15 52 37.02 +66 00 18.0 15.353 0.014  0.056 0.042 0.669 0.014  0.411 0.010  0.773 0.009 2
SN 2000cf 5   15 52 45.76 +65 59 20.4 15.490 0.012  0.625 0.248 0.926 0.014  0.551 0.008  0.991 0.010 2
SN 2000cf 6   15 52 51.53 +65 58 51.0 16.598 0.023  0.638 0.120 0.923 0.010  0.529 0.015  0.957 0.024 2
SN 2000cf 7   15 52 57.95 +65 59 10.2 16.015 0.024  0.546 0.040 0.874 0.016  0.526 0.021  0.975 0.020 2
SN 2000cf 8   15 53 08.27 +65 59 34.1 14.739 0.018 -0.022 0.045 0.568 0.011  0.344 0.008  0.650 0.017 2
SN 2000cf 9   15 53 29.51 +65 59 40.1 16.130 0.013  0.225 0.054 0.754 0.011  0.435 0.008  0.805 0.018 2
SN 2000cf 10  15 53 30.37 +65 57 32.5 16.378 0.013  0.739 0.112 1.000 0.024  0.585 0.009  1.059 0.012 2
SN 2000cf 11  15 53 27.12 +65 56 33.5 15.797 0.020  0.284 0.055 0.746 0.017  0.428 0.014  0.793 0.018 2
SN 2000cn 1   17 57 29.79 +27 51 24.1 14.643 0.018  0.337 0.041 0.734 0.010  0.403 0.024  0.781 0.012 2
SN 2000cn 2   17 57 27.62 +27 49 22.8 16.512 0.021  0.886 0.046 0.989 0.010  0.619 0.015  1.158 0.016 2
SN 2000cn 3   17 57 27.11 +27 48 52.9 16.289 0.018  0.514 0.065 0.848 0.010  0.488 0.016  0.921 0.011 2
SN 2000cn 4   17 57 39.73 +27 49 28.5 14.873 0.018 -0.005 0.041 0.592 0.011  0.365 0.014  0.720 0.010 2
SN 2000cn 5   17 57 42.03 +27 49 23.8 15.624 0.019  0.336 0.040 0.732 0.013  0.418 0.008  0.793 0.011 2
SN 2000cn 6   17 57 42.73 +27 49 10.8 15.068 0.021  0.816 0.040 0.990 0.010  0.560 0.015  1.071 0.010 2
SN 2000cn 7   17 57 43.88 +27 47 49.1 15.905 0.012 -0.120 0.042 0.570 0.012  0.387 0.012  0.779 0.012 2
SN 2000cn 8   17 57 50.93 +27 49 54.5 15.441 0.018  0.097 0.044 0.629 0.012  0.383 0.012  0.742 0.011 2
SN 2000cn 9   17 57 47.87 +27 53 07.8 16.096 0.017  0.099 0.055 0.748 0.014  0.461 0.016  0.920 0.011 2
SN 2000cn 10  17 57 39.15 +27 50 54.1 15.960 0.020 -0.007 0.042 0.603 0.017  0.360 0.010  0.720 0.010 2
SN 2000cn 11  17 57 30.79 +27 52 59.8 16.328 0.020 -0.005 0.045 0.606 0.010  0.368 0.017  0.719 0.011 2
SN 2000cx 2   01 24 52.67 +09 31 48.9 13.490 0.022  0.303 0.045 0.804 0.023                           3
SN 2000cx 3   01 24 49.71 +09 34 24.1               0.051 0.040                                       2
SN 2000cx 4   01 24 40.49 +09 34 39.8 14.538 0.010  0.334 0.043 0.818 0.011  0.470 0.007  0.920 0.010 3
SN 2000cx 5   01 24 37.44 +09 32 55.8 17.199 0.011  0.285 0.118 0.754 0.014  0.432 0.013  0.854 0.015 3
SN 2000cx 6   01 24 31.62 +09 30 23.1 13.746 0.010  0.340 0.045 0.763 0.010               0.798 0.012 3
SN 2000cx 7   01 24 36.20 +09 28 50.3 17.147 0.010  0.010 0.042 0.699 0.010  0.422 0.013  0.949 0.141 3
SN 2000cx 8   01 24 39.00 +09 27 40.2 15.636 0.010  1.129 0.078 1.170 0.013  0.709 0.009  1.299 0.010 3
SN 2000dk 1   01 07 13.76 +32 20 46.7 14.312 0.010  0.212 0.041 0.719 0.013  0.409 0.023  0.785 0.011 2
SN 2000dk 2   01 07 21.20 +32 21 51.0 14.582 0.010  0.448 0.044 0.831 0.011  0.457 0.008  0.868 0.013 2
SN 2000dk 3   01 07 22.16 +32 22 18.6 15.972 0.011  0.121 0.042 0.673 0.017  0.395 0.010  0.775 0.009 2
